ORF	t2A	t3A	t4A	t5A	t6A	t7A	t8A	t2B	t3B	t4B	t5B	t6B	t7B	t8B	t2C	t3C	t4C	t5C	t6C	t7C	t8C
Ga0196617_10001152	16.5695506849693	18.410931688665	18.2724606242033	18.7453331518251	17.8110355145081	17.9090889222507	17.091726368832	15.1156049543035	16.9722067037529	18.2958436528651	19.0054262257852	19.4727555573436	19.1266379113572	19.439171178186	14.9086675335402	17.7827045931257	18.7906595144324	19.8722228762312	19.2277328010264	18.517863416804	18.9448005336625
Ga0196617_10001153	16.2360606849693	17.071721688665	17.6774106242033	18.1807531518251	17.3561655145081	17.4758389222507	16.184086368832	14.7969649543035	17.0532667037529	17.6173636528651	18.4360462257852	18.9134755573436	18.7085179113572	19.249401178186	13.8260975335402	17.1054145931257	18.2206495144324	19.4050928762312	18.8173128010264	18.092178416804	18.9605405336625
Ga0196617_10001154	17.4366506849693	19.001891688665	19.0476506242033	19.3713031518251	18.3279355145081	18.5180689222507	17.520746368832	16.5988949543035	18.1178667037529	18.7443236528651	19.9435662257852	20.0445555573436	19.5867579113572	19.566221178186	16.4554875335402	18.5721945931257	19.4223295144324	20.8565128762312	20.0968728010264	19.052413416804	19.4033605336625
Ga0196617_10001156	17.7527306849693	17.700051688665	17.1571806242033	17.6589731518251	18.0982955145081	17.9752189222507	17.334366368832	16.0321049543035	17.3638567037529	17.1907436528651	18.7076162257852	18.9254655573436	18.4212379113572	18.793191178186	15.9160275335402	17.7124245931257	18.3214395144324	18.9322228762312	18.6512928010264	18.198228416804	18.2536305336625
Ga0196617_10001159	18.6792606849693	18.626751688665	18.6422506242033	18.3914231518251	18.5655955145081	18.0838889222507	17.551796368832	17.5365049543035	17.4787167037529	17.7646536528651	19.1778062257852	18.9183755573436	18.1766079113572	18.938101178186	17.1046475335402	18.0357245931257	18.6213995144324	19.6811028762312	18.9943628010264	18.130248416804	18.4044805336625
Ga0196617_10001160	15.4488906849693	16.496541688665	16.6172606242033	17.6136731518251	17.3401555145081	17.5718289222507	16.641336368832	15.3690149543035	14.9749567037529	16.3327736528651	17.5860362257852	18.7020155573436	18.3629079113572	18.315721178186	15.5883675335402	16.3161645931257	16.1768995144324	17.9405328762312	18.6616028010264	17.967368416804	18.0253905336625
Ga0196617_10001163	16.7683906849693	18.078601688665	18.8178406242033	18.8360531518251	17.9580155145081	18.2785589222507	16.904496368832	16.6238149543035	17.5457267037529	18.6187236528651	19.3434762257851	19.5622155573436	19.1561679113572	18.999891178186	15.8426075335402	17.9096845931257	18.7341795144324	19.8113428762312	19.3311628010264	18.717363416804	18.7641105336625
Ga0196617_10001169	16.9415906849693	18.747721688665	18.1743906242033	18.7983731518251	17.9759255145081	17.8691489222507	17.232396368832	17.0139049543035	17.9603167037529	18.2454236528651	19.4804662257852	19.0439855573436	18.7372579113572	17.971551178186	16.5081175335402	18.1410145931257	18.8730995144324	19.6279428762312	19.3170028010264	18.303203416804	18.3171405336625
Ga0196617_10001172	17.2013206849693	18.802801688665	18.8526706242033	18.7261931518251	18.6560855145081	17.2074389222507	15.327636368832	17.5253149543035	18.1144467037529	18.6792136528651	19.1374862257851	19.3078555573436	19.3507879113572	18.343311178186	17.5075775335402	18.6732045931257	19.3684295144324	20.2160628762312	19.4011028010264	18.279113416804	18.6276905336625
Ga0196617_10001173	16.5831406849693	18.069771688665	17.8452406242033	17.7556031518251	18.1818755145081	16.6459189222507	14.431556368832	16.9482649543035	17.6402267037529	17.3377636528651	18.5151562257852	18.0854155573436	17.9032379113572	17.061521178186	17.0425175335402	18.0936145931257	18.5777995144324	19.0147328762312	18.1050628010264	17.274578416804	17.6147105336625
Ga0196617_10001176	16.8691506849693	18.896001688665	19.0411806242033	19.4987431518251	18.8236055145081	18.8993489222507	17.703616368832	16.8688449543035	18.0654867037529	18.5800036528651	19.6593762257852	20.1013255573436	19.7978479113572	19.429741178186	16.6938675335402	18.1590345931257	18.9319995144324	20.3861128762312	19.9926328010264	19.348598416804	19.4900705336625
Ga0196617_10001177	16.4556906849693	18.016291688665	18.1476806242033	18.4369831518251	18.0136255145081	18.2537489222507	17.095446368832	16.4877749543035	17.4688167037529	18.0190636528651	18.9117962257852	19.2004855573436	18.9737179113572	19.277991178186	16.0308275335402	17.7593245931257	18.3557995144324	19.3436328762312	19.0914528010264	18.613733416804	18.9101205336625
Ga0196617_100012102	15.3876306849693	17.185841688665	17.6633006242033	17.8760831518251	16.5565255145081	16.6018189222507	15.966946368832	15.1739049543035	16.7853167037529	17.4559636528651	17.5914462257852	17.6084655573436	16.4967879113572	16.297171178186	14.9658175335402	16.9934345931257	17.6393695144324	18.0204028762312	17.3038128010264	16.549303416804	16.0089905336625
Ga0196617_100012115	15.7185506849693	19.561231688665	20.0756806242033	19.7639131518251	17.5349455145081	17.3741089222507	16.879566368832	16.1670049543035	19.2213367037529	19.9660836528651	19.8582262257852	18.8648555573436	18.2883079113572	17.595831178186	15.5898375335402	19.5127445931257	19.9527195144324	20.4207428762312	18.9082928010264	17.831208416804	17.6794605336625
Ga0196617_100012116	17.2000306849693	19.143751688665	20.3991406242033	20.5452531518251	18.7007755145081	18.6617289222507	18.178086368832	16.4749649543035	18.9649267037529	20.3045236528651	20.5584162257852	19.8945555573436	18.6601479113572	19.366001178186	16.1632175335402	19.2595745931257	20.5838295144324	21.0126628762312	19.9774028010264	18.660938416804	18.7912705336625
Ga0196617_100012119	19.5282906849693	20.439511688665	18.4639306242033	20.4565231518251	20.0648555145081	19.8608989222507	19.772426368832	19.8015149543035	20.2535267037529	18.4845936528651	20.0325362257852	20.4080955573436	20.0587979113572	20.588341178186	19.4443575335402	20.5630345931257	18.8714995144324	18.9571328762312	19.6867528010264	19.959848416804	19.9588205336625
Ga0196617_100012122	18.3133106849693	19.983431688665	16.6537806242033	19.6627131518251	19.3017555145081	18.9761989222507	19.012946368832	18.0571749543035	19.3702667037529	18.2330836528651	18.8875962257852	20.0196155573436	19.0601879113572	20.818261178186	17.8789575335402	19.6436845931257	18.1947395144324	17.9714628762312	18.8867828010264	19.018193416804	19.7855905336625
Ga0196617_100012123	18.4758606849693	20.566141688665	18.6832706242033	20.3271931518251	19.5782955145081	19.2568989222507	19.317136368832	18.6662849543035	19.8186667037529	18.5968736528651	19.4317562257852	20.0727455573436	19.3937179113572	20.736021178186	18.0339675335402	19.8356045931257	18.1427595144324	17.8616828762312	19.4031828010264	19.325308416804	20.0648805336625
Ga0196617_100012125	18.0968106849693	19.937481688665	18.4390906242033	19.8316331518251	19.1793155145081	18.9148489222507	18.626276368832	18.2309149543035	19.2414967037529	18.1192236528651	19.0108862257851	19.7698155573436	19.1216379113572	19.978461178186	17.5765875335402	19.2188445931257	17.6306895144324	17.9211228762312	18.7477428010264	19.018243416804	19.3183405336625
Ga0196617_100012126	19.2930806849693	21.061861688665	20.5219106242033	21.3853531518251	19.8795655145081	19.7172489222507	19.126906368832	19.5727449543035	20.8053467037529	19.6338436528651	20.6709462257852	20.7143655573436	20.2928079113572	20.332611178186	19.2446375335402	20.8382645931257	19.5703595144324	20.2588128762312	19.8770628010264	20.005028416804	20.3464205336625
Ga0196617_100012127	13.9330638849693	15.756665688665	17.2766306242033	16.0696731518251	14.6913655145081	16.5191989222507	15.709596368832	13.7824999543035	15.4376167037529	15.5039386528651	16.9885662257852	17.1463555573436	16.3148579113572	17.011601178186	12.0504675335402	16.0569745931257	16.3605695144324	17.1083328762312	17.0084428010264	16.417028416804	16.7881005336625
Ga0196617_100012129	16.7810706849693	19.163771688665	20.2532506242033	21.0708231518251	20.1772055145081	20.7160789222507	20.137306368832	16.0884049543035	18.4791067037529	19.4391236528651	20.6292662257852	21.7968555573436	20.8166079113572	21.615221178186	15.8173875335402	18.3573645931257	19.6391095144324	20.8512528762312	21.6206228010264	20.766343416804	21.5898505336625
Ga0196617_100012135	16.6490106849693	18.152921688665	19.4419206242033	19.9194131518251	18.0189655145081	18.0438589222507	17.317096368832	15.1531549543035	17.5494367037529	19.2518936528651	19.2616262257852	19.1638655573436	18.0803279113572	18.674941178186	15.3988675335402	18.0598945931257	19.3579695144324	19.6624228762312	19.3028528010264	18.062093416804	17.8276605336625
Ga0196617_100012143	17.6028706849693	16.541651688665	15.3286506242033	15.3988171518251	16.2768855145081	15.5315589222507	14.575006368832	16.6920949543035	15.4961867037529	15.8320436528651	15.2080312257852	16.3803555573436	15.4978079113572	17.276061178186	15.7623475335402	15.7802045931257	15.4169105144324	15.0054678762312	16.2157728010264	15.514683416804	16.3693405336625
Ga0196617_100012147	19.0059906849693	20.801091688665	21.2756406242033	20.7264831518251	19.2183355145081	18.4131289222507	17.355606368832	19.1384449543035	20.7002067037529	21.0168936528651	20.5947962257852	19.7705055573436	18.9065779113572	17.565021178186	18.7843575335402	21.0832545931257	21.1757895144324	20.6784428762312	18.8791628010264	18.659853416804	17.1788805336625
Ga0196617_100012148	18.6011306849693	20.708461688665	21.5452506242033	20.7762531518251	18.8441355145081	17.4158189222507	16.802706368832	18.6502549543035	20.4657467037529	20.7057336528651	20.1150062257852	19.2923355573436	18.4290479113572	17.596091178186	18.4532675335402	20.6013845931257	20.6123995144324	20.3318828762312	18.7037228010264	17.922433416804	17.3018605336625
Ga0196617_100012150	16.7419806849693	18.724701688665	19.6638106242033	19.9912031518251	18.0718555145081	18.2575989222507	17.467526368832	15.5282849543035	17.7469867037529	19.1636736528651	19.1050562257852	19.4335755573436	18.1379479113572	17.883631178186	15.8318775335402	17.9875445931257	19.4346095144324	19.9078928762312	19.0464128010264	18.197773416804	17.6501305336625
Ga0196617_100012171	16.5695406849693	18.585401688665	18.8176206242033	19.2140131518251	18.6600055145081	18.7393589222507	18.202096368832	16.4936449543035	18.1838067037529	18.9236036528651	19.5429562257852	19.2711655573436	18.0978779113572	19.739431178186	15.8223075335402	18.3276245931257	19.2121895144324	19.4377328762312	19.1937428010264	18.418618416804	18.8326205336625
Ga0196617_100012175	15.3966206849693	17.144661688665	17.9753206242033	18.3924531518251	17.1893655145081	16.8801089222507	16.792716368832	15.8114649543035	16.7390867037529	17.6145436528651	18.2267262257851	17.8543155573436	17.4800779113572	17.685141178186	15.0139475335402	17.0078745931257	17.8179495144324	18.1587228762312	17.6900128010264	17.180093416804	17.1078905336625
Ga0196617_100012182	16.0776606849693	17.818431688665	18.6133906242033	18.7402231518251	17.9049255145081	18.0264889222507	17.743786368832	15.7893349543035	17.6371067037529	18.3505436528651	18.7962862257852	18.9154655573436	18.0042279113572	18.987791178186	15.3882475335402	17.5155445931257	18.4035595144324	18.9900228762312	18.7861028010264	18.015358416804	18.0624605336625
Ga0196617_100012183	18.2724306849693	21.128971688665	21.5226006242033	20.1723131518251	17.3335855145081	17.7229089222507	16.967596368832	18.1233749543035	19.8269567037529	20.6120736528651	19.5159962257852	19.0708755573436	17.9528479113572	18.565481178186	17.4629475335402	20.0732345931257	20.6053295144324	21.1817928762312	18.9705428010264	17.837878416804	17.9142305336625
Ga0196617_100012185	14.9638406849693	17.133521688665	17.9158206242033	17.8460731518251	17.1404055145081	16.8922389222507	16.843866368832	14.4963149543035	17.0798367037529	17.5571836528651	17.8763062257852	18.1568055573436	17.3612879113572	17.701861178186	13.9678575335402	16.7103845931257	17.7540095144324	17.8694528762312	17.9187728010264	17.126763416804	17.3781305336625
Ga0196617_100012187	14.8238466849693	17.238411688665	17.6971606242033	17.0729831518251	16.1596955145081	16.3446889222507	15.504506368832	14.3260749543035	15.4654467037529	16.8647536528651	17.2776462257852	17.1962955573436	16.2439379113572	16.871851178186	12.2261575335402	16.2774745931257	16.9869895144324	17.8101728762312	16.9295228010264	16.294313416804	16.7843505336625
Ga0196617_100012193	18.3188306849693	19.415791688665	19.0132506242033	19.3259631518251	18.9426655145081	19.0269289222507	18.791156368832	17.8020049543035	19.0803767037529	19.1598336528651	19.4246662257852	19.5334655573436	18.6488779113572	20.788781178186	17.2807875335402	19.5746845931257	20.0354495144324	19.7798228762312	19.4407128010264	18.837903416804	20.2708105336625
Ga0196617_100012198	15.5203706849693	16.971631688665	17.2314706242033	17.4883531518251	16.7298955145081	16.7961189222507	16.522106368832	15.0151649543035	16.4689267037529	16.9642636528651	17.5630662257852	17.2918855573436	16.8193679113572	18.276691178186	14.5716375335402	16.9465145931257	17.4739395144324	17.9663828762312	17.3810228010264	16.807743416804	16.9234505336625
Ga0196617_100012202	15.0336506849693	16.493861688665	16.6846006242033	17.0517531518251	16.0202155145081	16.0023389222507	15.798816368832	14.7156949543035	16.3889867037529	16.4606536528651	16.8295662257852	16.8850955573436	16.4118279113572	17.337941178186	14.2578675335402	16.3735545931257	16.5851695144324	16.9527928762312	16.3777628010264	16.207083416804	16.2417305336625
Ga0196617_100012204	15.6164906849693	17.562581688665	17.1282306242033	17.4853031518251	17.3622655145081	17.6027689222507	16.695666368832	14.5558649543035	17.0654367037529	18.2169236528651	18.1477062257852	18.4269055573436	17.4990479113572	17.728531178186	12.9423625335402	16.5043245931257	17.8766295144324	18.9158428762312	18.1892928010264	17.550908416804	17.1069105336625
Ga0196617_100012205	15.3198806849693	17.954761688665	18.7419806242033	18.7898631518251	17.3594455145081	17.5377089222507	16.904266368832	15.2835049543035	17.6908467037529	18.1833936528651	18.2477762257852	18.3797155573436	17.3634179113572	18.819281178186	14.8425675335402	17.8126445931257	18.4224695144324	19.4194628762312	18.2024928010264	17.450563416804	18.0686605336625
Ga0196617_10001225	14.6865066849693	17.029061688665	17.6173306242033	16.9046431518251	14.3990755145081	15.4436789222507	13.816057368832	13.8443029543035	16.6136767037529	16.9148336528651	16.1120462257852	15.6105355573436	15.2610479113572	16.420141178186	14.5016675335402	16.5762845931257	17.0655295144324	16.5649728762312	15.5956928010264	15.352363416804	15.0090105336625
Ga0196617_10001226	13.1790796849693	14.940217488665	16.0467996242033	15.4975701518251	12.6006255145081	11.8613289222507	12.823321368832	13.2330379543035	14.3588907037529	14.6649526528651	14.4304612257852	12.7007155573436	14.0656376113572	14.662424178186	13.3090185335402	14.6695815931257	15.3794475144324	16.0429878762312	12.7080928010264	12.963483266804	14.2793785336625
Ga0196617_10001229	17.9177206849693	19.861541688665	20.4085506242033	19.3329131518251	17.6105455145081	17.8699189222507	17.444766368832	18.0813149543035	19.5990467037529	19.9971536528651	18.8268362257852	18.6916555573436	18.2977879113572	18.649641178186	17.6747975335402	19.7686945931257	20.0333395144324	19.8243328762312	18.5148428010264	18.083853416804	18.1964905336625
Ga0196617_1000123	16.5171906849693	19.821471688665	20.2164006242033	19.6909131518251	17.6198555145081	17.4431389222507	17.106216368832	16.3846649543035	18.7551567037529	19.3784136528651	18.7007862257852	18.6256255573436	17.6817379113572	18.019731178186	16.3005075335402	18.8239345931257	19.3057795144324	19.9624928762312	18.0515128010264	17.562438416804	17.7108105336625
Ga0196617_10001232	16.5251606849693	17.652451688665	18.0795106242033	18.3531731518251	16.7927755145081	16.6763789222507	16.435346368832	16.1383149543035	17.5842867037529	18.1702036528651	17.5814062257852	17.7391955573436	16.9891779113572	17.384481178186	16.4221875335402	17.8645545931257	18.4275895144324	18.9352628762312	17.5428228010264	16.832778416804	17.2577705336625
Ga0196617_10001235	16.3237406849693	17.954941688665	18.6261406242033	18.0432831518251	16.6640755145081	16.6200989222507	16.254326368832	16.0943049543035	17.6667767037529	18.2624136528651	17.8251762257852	17.6353555573436	16.7827279113572	16.859111178186	15.9457375335402	18.0672745931257	18.5326595144324	18.5610328762312	17.3734228010264	16.701413416804	16.4590905336625
Ga0196617_1000124	16.2970506849693	19.118281688665	19.8035206242033	19.7374931518251	17.8926255145081	17.9829789222507	17.747406368832	16.3421349543035	18.0814067037529	19.1622036528651	18.9224162257852	19.1820655573436	18.0337379113572	18.443701178186	16.0644475335402	18.3980545931257	19.2345395144324	19.8194328762312	18.9330328010264	18.008358416804	18.2608305336625
Ga0196617_10001241	15.8124406849693	18.101941688665	18.3953606242033	17.2327631518251	15.7968055145081	15.8704289222507	14.583706368832	15.3316449543035	16.9933667037529	18.0279136528651	16.7090862257851	16.4288455573436	15.3540979113572	16.593991178186	15.0374875335402	17.5760045931257	17.8331095144324	18.0105428762312	15.9189028010264	15.612263416804	16.3398305336625
Ga0196617_10001255	17.5305406849693	19.664411688665	20.7542306242033	21.3786531518251	20.0759255145081	19.8697689222507	19.342576368832	16.5597849543035	19.2698267037529	20.6576736528651	21.4805962257852	20.6290155573436	19.5120079113572	20.398911178186	16.0651975335402	19.5735445931257	20.9282895144324	21.5192228762312	20.6684828010264	19.690888416804	19.7316105336625
Ga0196617_10001258	16.2472806849693	17.520011688665	18.1425606242033	17.6551231518251	16.9814755145081	16.8664489222507	16.494396368832	16.1220849543035	17.7413467037529	18.1577336528651	17.6234262257852	17.4537655573436	17.0771279113572	16.864761178186	15.6223375335402	17.9721545931257	18.1685095144324	17.9098128762312	17.0719028010264	16.971788416804	16.7291005336625
Ga0196617_10001262	17.9313106849693	19.356191688665	19.7344206242033	20.1706931518251	19.1231655145081	19.0029489222507	18.721816368832	16.7791649543035	18.9662067037529	19.6049936528651	20.1004262257852	19.6527255573436	18.6345579113572	19.170801178186	17.0783575335402	19.4151845931257	20.1507895144324	20.3853228762312	19.8464228010264	18.818753416804	18.6506805336625
Ga0196617_10001264	15.9514406849693	17.665881688665	18.3482006242033	17.6442631518251	16.1911655145081	16.2230989222507	16.102766368832	16.2390749543035	17.3176967037529	18.0931336528651	18.0852462257852	17.5393555573436	16.9713379113572	17.468011178186	15.8071775335402	17.8337945931257	18.1224895144324	18.4775128762312	17.2409128010264	16.597218416804	17.0256105336625
Ga0196617_10001265	16.0543306849693	17.847691688665	17.9735806242033	18.0903931518251	16.8072255145081	16.8024389222507	15.972126368832	16.2315849543035	17.5761167037529	18.1615536528651	17.9154162257852	17.4659355573436	16.8957579113572	17.079961178186	15.7765675335402	17.9118445931257	18.5003395144324	18.7188728762312	17.2787428010264	16.849098416804	16.7945305336625
Ga0196617_10001266	15.7923306849693	17.902691688665	18.3665106242033	18.9470731518251	17.9788855145081	17.6360589222507	17.184606368832	15.2440849543035	17.3989967037529	18.3473436528651	19.0000662257852	18.4478655573436	17.1402979113572	18.480581178186	15.3697375335402	17.8711745931257	18.7498695144324	19.0779028762312	18.5537528010264	17.388178416804	17.4798405336625
Ga0196617_10001269	17.0803806849693	18.570771688665	19.3193306242033	18.9193031518251	17.8568155145081	17.7313989222507	17.264516368832	16.5483249543035	18.4329767037529	18.8848336528651	18.8702562257852	18.9015455573436	17.9062079113572	18.338791178186	16.4798475335402	18.5284945931257	19.1275295144324	19.4962728762312	18.4769928010264	17.818803416804	17.9632605336625
Ga0196617_10001270	20.4096906849693	22.500491688665	22.4595506242033	22.0152531518251	19.4870155145081	19.0198089222507	19.013546368832	19.8500649543035	21.2190267037529	21.8225536528651	21.3825262257852	20.6819855573436	19.6806779113572	20.181261178186	19.4961075335402	21.5240945931257	22.2245295144324	22.4521428762312	20.4776028010264	19.350243416804	20.2973905336625
Ga0196617_10001275	16.2025406849693	17.358351688665	17.5540306242033	17.5603631518251	17.1391955145081	17.3473889222507	17.083896368832	15.9916949543035	17.0375767037529	17.7057036528651	17.9076762257852	18.1489955573436	17.4874179113572	18.686221178186	15.1588075335402	17.2760645931257	17.9657695144324	18.6695928762312	18.1409628010264	17.417403416804	18.1374305336625
Ga0196617_10001276	17.4144206849693	19.514421688665	20.2995506242033	20.8701931518251	20.0637755145081	19.9483089222507	19.461366368832	16.7485549543035	19.0742367037529	20.0766936528651	20.7960162257852	20.5024255573436	19.4101379113572	19.802401178186	16.7894575335402	19.3692245931257	20.2611395144324	20.9341628762312	20.0718128010264	19.679223416804	19.1707305336625
Ga0196617_10001294	15.8566506849693	18.170411688665	18.4921906242033	17.9688531518251	17.3226055145081	16.5940389222507	16.814756368832	16.1293049543035	17.3309567037529	18.2559436528651	18.5286462257852	17.2971455573436	16.8629079113572	17.237921178186	15.1273075335402	17.6135545931257	18.4153895144324	18.8474328762312	18.1670028010264	16.728473416804	16.6250505336625
Ga0196617_10001295	15.0326006849693	16.984321688665	17.6459306242033	17.1599431518251	15.1772255145081	16.5117789222507	15.223546368832	14.7197849543035	16.4161867037529	17.1938936528651	17.4721962257852	17.1139155573436	15.4615779113572	16.717471178186	12.4984592435402	16.6542045931257	17.5144095144324	18.1450828762312	16.8797128010264	15.986678416804	16.0100605336625
Ga0196617_10001310	16.2657006849693	17.701881688665	18.0324606242033	17.8855431518251	16.0544355145081	16.0049189222507	15.374796368832	16.1879949543035	17.4347067037529	17.4838836528651	16.7951562257852	17.3446755573436	16.4344479113572	16.989241178186	15.5810275335402	17.7635745931257	17.4020595144324	16.7976928762312	16.9284328010264	16.219683416804	16.3064105336625
Ga0196617_100013100	16.4113406849693	17.544141688665	18.0133606242033	17.7944631518251	16.3345055145081	16.3120089222507	15.986326368832	16.1490249543035	17.4571767037529	17.9523136528651	17.6910862257852	17.2437555573436	16.4634879113572	17.478911178186	15.8104875335402	17.7733545931257	18.4454495144324	18.4845928762312	16.8209428010264	16.387748416804	16.6221105336625
Ga0196617_100013108	18.3266206849693	20.121981688665	20.5782006242033	20.3984231518251	19.1066455145081	19.1795589222507	18.813876368832	18.1893049543035	19.4370667037529	20.1403336528651	19.8994662257852	20.0529655573436	19.1076479113572	20.534641178186	17.5560775335402	19.7951345931257	20.3779895144324	20.7823128762312	19.5334928010264	19.143603416804	19.7888105336625
Ga0196617_10001311	16.7208806849693	17.760231688665	17.6502306242033	17.6313731518251	17.0816055145081	16.9464489222507	16.686236368832	16.6232549543035	17.5242067037529	17.4304236528651	17.6277262257852	17.5965555573436	16.9199079113572	17.687661178186	16.0793575335402	17.7563145931257	17.7286095144324	17.3801928762312	16.6557128010264	16.933178416804	16.8983605336625
Ga0196617_100013114	16.3934506849693	16.743741688665	17.3018506242033	17.3320731518251	16.0987355145081	16.0293389222507	15.316016368832	15.5504249543035	17.0292367037529	17.4549436528651	16.8518262257852	16.8781855573436	15.6778179113572	17.390911178186	15.2177175335402	17.2133645931257	17.7801095144324	18.1400528762312	16.7258928010264	15.853578416804	16.7093405336625
Ga0196617_100013115	17.7213206849693	18.550471688665	18.4482206242033	18.3144031518251	16.9302155145081	17.1424489222507	17.542806368832	17.1128249543035	17.7135267037529	17.5278036528651	16.6695962257852	18.1290255573436	17.4300679113572	18.487901178186	16.5638475335402	17.8677545931257	17.4928395144324	17.0006628762312	17.2940728010264	17.286258416804	18.2622405336625
Ga0196617_100013116	17.3309006849693	18.409541688665	17.5848106242033	18.1533431518251	17.0410055145081	16.3218689222507	17.189456368832	17.2567949543035	17.5319467037529	17.6084836528651	17.0658262257852	17.8687055573436	17.4310979113572	18.282441178186	16.5505675335402	17.8854545931257	17.3457495144324	17.6615128762312	16.3337728010264	16.876483416804	18.0002305336625
Ga0196617_100013117	16.5410006849693	17.373761688665	17.2389906242033	16.8551431518251	16.7100755145081	16.8304989222507	16.720636368832	16.8394149543035	17.3515467037529	16.6614336528651	16.2534862257852	16.5508655573436	16.6460779113572	17.311651178186	16.3111875335402	17.3482945931257	17.2134995144324	16.0880178762312	16.6234928010264	16.738288416804	16.8843205336625
Ga0196617_100013118	17.3979406849693	18.724001688665	18.9581806242033	19.4851331518251	18.6268455145081	18.4289689222507	18.015486368832	17.6320949543035	18.1439767037529	18.8954036528651	19.4632462257852	19.3483155573436	17.9496679113572	19.030111178186	17.2233975335402	18.7806045931257	18.6968895144324	19.7433728762312	19.2707828010264	18.189318416804	18.5202605336625
Ga0196617_100013119	17.9937906849693	18.948511688665	18.7398106242033	19.2293131518251	18.6513955145081	18.5965789222507	18.318156368832	17.7783449543035	18.4409467037529	18.6080536528651	19.3021962257852	19.0865355573436	18.2621979113572	19.423131178186	17.4151475335402	18.8943145931257	18.7502695144324	19.1692628762312	18.8947628010264	18.429388416804	18.8262505336625
Ga0196617_10001312	17.6688406849693	19.374291688665	18.9183706242033	18.3561031518251	17.7887955145081	17.5732789222507	16.964886368832	17.3712649543035	18.2295867037529	18.1788436528651	18.2595762257852	18.5717255573436	17.5457379113572	18.810181178186	16.8032575335402	18.5736045931257	18.2426595144324	18.3614328762312	17.8304528010264	17.559508416804	18.1127105336625
Ga0196617_100013120	17.4374906849693	17.585291688665	17.7153906242033	18.2310431518251	17.9792955145081	17.5979989222507	17.459676368832	16.7263849543035	17.5480767037529	17.4784136528651	18.3214262257852	18.3503955573436	17.6639779113572	18.383951178186	16.5510775335402	17.9374445931257	18.1666195144324	18.0391328762312	18.0000928010264	17.630988416804	17.6291205336625
Ga0196617_100013121	16.7699806849693	17.651591688665	17.5392406242033	18.0483731518251	17.6889255145081	17.4084689222507	17.217296368832	16.2221849543035	17.2234367037529	17.2135536528651	18.3705662257852	18.0776055573436	16.7441379113572	18.110451178186	16.1716575335402	17.6630145931257	17.5863395144324	17.8728428762312	17.7586428010264	17.076303416804	17.7928705336625
Ga0196617_100013123	17.3115606849693	18.894211688665	19.0922906242033	18.8459031518251	17.2534055145081	17.5350089222507	17.272016368832	17.4137449543035	18.5803267037529	18.8187636528651	18.7726062257852	18.6150255573436	17.8762179113572	18.728771178186	16.8302675335402	18.9911845931257	19.2104495144324	19.4934628762312	18.4471928010264	17.705613416804	18.3749605336625
Ga0196617_100013124	15.3856406849693	17.466511688665	17.7669006242033	17.8965231518251	17.1601855145081	17.3683589222507	16.848076368832	15.6710449543035	16.9530067037529	17.6689936528651	17.6737462257852	17.7052055573436	16.6349979113572	17.778761178186	14.9076775335402	17.4848545931257	17.7164995144324	17.5911528762312	17.2343428010264	17.001678416804	17.0763805336625
Ga0196617_100013125	18.7703606849693	20.273151688665	20.6164506242033	20.6365731518251	19.3790755145081	19.3737589222507	18.882026368832	18.4544549543035	19.4469067037529	20.0139036528651	20.1106862257852	20.1632255573436	19.3633779113572	19.237331178186	17.9035075335402	19.7465145931257	20.4041695144324	20.2503628762312	19.7617828010264	19.368568416804	19.2155705336625
Ga0196617_100013131	16.7342806849693	18.639671688665	18.7673306242033	19.1472131518251	18.2851955145081	18.3365589222507	17.860546368832	16.5552849543035	18.3437667037529	18.9757636528651	19.3424062257852	19.3258155573436	18.4918379113572	19.139451178186	15.8906875335402	18.5177345931257	19.4104895144324	19.4670328762312	19.0132428010264	18.414198416804	18.5692805336625
Ga0196617_100013132	16.8239006849693	18.475661688665	19.1240506242033	19.2190931518251	18.9781955145081	18.9971489222507	18.240136368832	16.7083549543035	18.3008967037529	19.2567736528651	19.7312862257852	19.1276255573436	18.7515679113572	19.655341178186	15.9578475335402	18.8092745931257	19.6904795144324	19.6684628762312	19.4446428010264	18.874358416804	19.0718205336625
Ga0196617_100013136	16.1664706849693	18.077901688665	18.4996406242033	18.6605031518251	17.8316255145081	17.7240989222507	17.322606368832	16.4824449543035	17.5493467037529	18.5318036528651	18.7180662257852	18.5082355573436	17.5529179113572	18.749481178186	15.8608175335402	18.0704545931257	18.6162195144324	19.2014428762312	18.5321028010264	17.638508416804	18.2656705336625
Ga0196617_100013137	15.6709106849693	18.336461688665	18.2692606242033	18.9909131518251	16.8954055145081	16.5467289222507	15.407656368832	16.3868849543035	18.0125567037529	18.9713736528651	18.5831962257852	17.1556055573436	16.7981279113572	18.199861178186	15.1821775335402	17.7175545931257	18.9524895144324	19.0996428762312	16.5672528010264	16.672428416804	17.0088505336625
Ga0196617_10001314	17.9252106849693	20.154131688665	19.8648106242033	20.4201631518251	19.4664355145081	19.5734389222507	19.026866368832	17.5247549543035	18.8480267037529	19.3362036528651	19.7259362257852	20.4391655573436	19.5706779113572	20.505871178186	16.7319375335402	19.0977845931257	19.3485395144324	20.2363928762312	20.3853828010264	19.572058416804	19.9924105336625
